date,gm,zone,name,stack,flag,picked_count
2026-07-07,Manoj Harsh,North,AliganjHub_LKO_PL,EXT,Future,21
2026-07-07,Manoj Harsh,North,AliganjHub_LKO_PL,EXT,Past,37
2026-07-07,Manoj Harsh,North,AliganjHub_LKO_PL,EXT,Present,235
2026-07-07,Manoj Harsh,North,AliganjHub_LKO_PL,FK,Future,276
2026-07-07,Manoj Harsh,North,AliganjHub_LKO_PL,FK,Past,389
2026-07-07,Manoj Harsh,North,AliganjHub_LKO_PL,FK,Present,5098
2026-07-07,Manoj Harsh,North,AliganjHub_LKO_PL,MYE,Future,41
2026-07-07,Manoj Harsh,North,AliganjHub_LKO_PL,MYE,Past,287
2026-07-07,Manoj Harsh,North,AliganjHub_LKO_PL,MYE,Present,602
2026-07-07,Manoj Harsh,North,AligarhHub_ALG_PL,EXT,Future,12
2026-07-07,Manoj Harsh,North,AligarhHub_ALG_PL,EXT,Past,24
2026-07-07,Manoj Harsh,North,AligarhHub_ALG_PL,EXT,Present,167
2026-07-07,Manoj Harsh,North,AligarhHub_ALG_PL,FK,Future,226
2026-07-07,Manoj Harsh,North,AligarhHub_ALG_PL,FK,Past,440
2026-07-07,Manoj Harsh,North,AligarhHub_ALG_PL,FK,Present,5331
2026-07-07,Manoj Harsh,North,AligarhHub_ALG_PL,MYE,Past,17
2026-07-07,Manoj Harsh,North,AligarhHub_ALG_PL,MYE,Present,51
2026-07-07,Manoj Harsh,North,AllahabadHub_ALD_PL,EXT,Future,23
2026-07-07,Manoj Harsh,North,AllahabadHub_ALD_PL,EXT,Past,1
2026-07-07,Manoj Harsh,North,AllahabadHub_ALD_PL,EXT,Present,8
2026-07-07,Manoj Harsh,North,AllahabadHub_ALD_PL,FK,Future,107
2026-07-07,Manoj Harsh,North,AllahabadHub_ALD_PL,FK,Past,112
2026-07-07,Manoj Harsh,North,AllahabadHub_ALD_PL,FK,Present,736
2026-07-07,Manoj Harsh,North,AllahabadHub_ALD_PL,MYE,Future,9
2026-07-07,Manoj Harsh,North,AllahabadHub_ALD_PL,MYE,Past,13
2026-07-07,Manoj Harsh,North,AllahabadHub_ALD_PL,MYE,Present,13
2026-07-07,Manoj Harsh,North,AmrohaHub_AOA_PL,EXT,Future,1
2026-07-07,Manoj Harsh,North,AmrohaHub_AOA_PL,EXT,Past,13
2026-07-07,Manoj Harsh,North,AmrohaHub_AOA_PL,EXT,Present,70
2026-07-07,Manoj Harsh,North,AmrohaHub_AOA_PL,FK,Future,29
2026-07-07,Manoj Harsh,North,AmrohaHub_AOA_PL,FK,Past,127
2026-07-07,Manoj Harsh,North,AmrohaHub_AOA_PL,FK,Present,2943
2026-07-07,Manoj Harsh,North,AmrohaHub_AOA_PL,MYE,Future,1
2026-07-07,Manoj Harsh,North,AmrohaHub_AOA_PL,MYE,Past,11
2026-07-07,Manoj Harsh,North,AmrohaHub_AOA_PL,MYE,Present,1
2026-07-07,Manoj Harsh,North,AzamgarhHub_AZM_PL,EXT,Future,1
2026-07-07,Manoj Harsh,North,AzamgarhHub_AZM_PL,EXT,Past,8
2026-07-07,Manoj Harsh,North,AzamgarhHub_AZM_PL,FK,Future,4
2026-07-07,Manoj Harsh,North,AzamgarhHub_AZM_PL,FK,Past,6
2026-07-07,Manoj Harsh,North,AzamgarhHub_AZM_PL,FK,Present,55
2026-07-07,Manoj Harsh,North,AzamgarhHub_AZM_PL,MYE,Past,14
2026-07-07,Manoj Harsh,North,AzamgarhHub_AZM_PL,MYE,Present,2
2026-07-07,Manoj Harsh,North,BHUHub_VNS_PL,EXT,Future,1
2026-07-07,Manoj Harsh,North,BHUHub_VNS_PL,EXT,Past,3
2026-07-07,Manoj Harsh,North,BHUHub_VNS_PL,EXT,Present,99
2026-07-07,Manoj Harsh,North,BHUHub_VNS_PL,FK,Future,87
2026-07-07,Manoj Harsh,North,BHUHub_VNS_PL,FK,Past,96
2026-07-07,Manoj Harsh,North,BHUHub_VNS_PL,FK,Present,481
2026-07-07,Manoj Harsh,North,BHUHub_VNS_PL,MYE,Future,1
2026-07-07,Manoj Harsh,North,BHUHub_VNS_PL,MYE,Past,2
2026-07-07,Manoj Harsh,North,BHUHub_VNS_PL,MYE,Present,16
2026-07-07,Manoj Harsh,North,BKTHub_LKO_PL,EXT,Past,5
2026-07-07,Manoj Harsh,North,BKTHub_LKO_PL,EXT,Present,2
2026-07-07,Manoj Harsh,North,BKTHub_LKO_PL,FK,Future,22
2026-07-07,Manoj Harsh,North,BKTHub_LKO_PL,FK,Past,46
2026-07-07,Manoj Harsh,North,BKTHub_LKO_PL,FK,Present,182
2026-07-07,Manoj Harsh,North,BKTHub_LKO_PL,MYE,Past,8
2026-07-07,Manoj Harsh,North,BahraichHub_BAI_PL,EXT,Future,1
2026-07-07,Manoj Harsh,North,BahraichHub_BAI_PL,EXT,Past,7
2026-07-07,Manoj Harsh,North,BahraichHub_BAI_PL,EXT,Present,5
2026-07-07,Manoj Harsh,North,BahraichHub_BAI_PL,FK,Future,6
2026-07-07,Manoj Harsh,North,BahraichHub_BAI_PL,FK,Past,573
2026-07-07,Manoj Harsh,North,BahraichHub_BAI_PL,FK,Present,1032
2026-07-07,Manoj Harsh,North,BahraichHub_BAI_PL,MYE,Future,1
2026-07-07,Manoj Harsh,North,BahraichHub_BAI_PL,MYE,Past,6
2026-07-07,Manoj Harsh,North,BahraichHub_BAI_PL,MYE,Present,3
2026-07-07,Manoj Harsh,North,BalliaHub_BLA_PL,EXT,Future,2
2026-07-07,Manoj Harsh,North,BalliaHub_BLA_PL,EXT,Past,6
2026-07-07,Manoj Harsh,North,BalliaHub_BLA_PL,FK,Past,34
2026-07-07,Manoj Harsh,North,BalliaHub_BLA_PL,FK,Present,66
2026-07-07,Manoj Harsh,North,BalliaHub_BLA_PL,MYE,Present,1
2026-07-07,Manoj Harsh,North,BarabankiHub_BBK_PL,EXT,Past,10
2026-07-07,Manoj Harsh,North,BarabankiHub_BBK_PL,EXT,Present,13
2026-07-07,Manoj Harsh,North,BarabankiHub_BBK_PL,FK,Future,16
2026-07-07,Manoj Harsh,North,BarabankiHub_BBK_PL,FK,Past,11
2026-07-07,Manoj Harsh,North,BarabankiHub_BBK_PL,FK,Present,49
2026-07-07,Manoj Harsh,North,BarabankiHub_BBK_PL,MYE,Past,15
2026-07-07,Manoj Harsh,North,BarabankiHub_BBK_PL,MYE,Present,28
2026-07-07,Manoj Harsh,North,BareillyHub_BRY_PL,EXT,Future,8
2026-07-07,Manoj Harsh,North,BareillyHub_BRY_PL,EXT,Past,63
2026-07-07,Manoj Harsh,North,BareillyHub_BRY_PL,EXT,Present,242
2026-07-07,Manoj Harsh,North,BareillyHub_BRY_PL,FK,Future,84
2026-07-07,Manoj Harsh,North,BareillyHub_BRY_PL,FK,Past,150
2026-07-07,Manoj Harsh,North,BareillyHub_BRY_PL,FK,Present,2156
2026-07-07,Manoj Harsh,North,BareillyHub_BRY_PL,MYE,Future,20
2026-07-07,Manoj Harsh,North,BareillyHub_BRY_PL,MYE,Past,22
2026-07-07,Manoj Harsh,North,BareillyHub_BRY_PL,MYE,Present,107
2026-07-07,Manoj Harsh,North,BhadohiHub_BOH_PL,FK,Future,2
2026-07-07,Manoj Harsh,North,BhadohiHub_BOH_PL,FK,Present,10
2026-07-07,Manoj Harsh,North,BhisiHub_KNP_PL,FK,Present,331
2026-07-07,Manoj Harsh,North,BulandshahrHub_BUR_PL,EXT,Past,18
2026-07-07,Manoj Harsh,North,BulandshahrHub_BUR_PL,EXT,Present,121
2026-07-07,Manoj Harsh,North,BulandshahrHub_BUR_PL,FK,Future,17
2026-07-07,Manoj Harsh,North,BulandshahrHub_BUR_PL,FK,Past,150
2026-07-07,Manoj Harsh,North,BulandshahrHub_BUR_PL,FK,Present,4614
2026-07-07,Manoj Harsh,North,BulandshahrHub_BUR_PL,MYE,Past,1
2026-07-07,Manoj Harsh,North,BulandshahrHub_BUR_PL,MYE,Present,2
2026-07-07,Manoj Harsh,North,ChunarHub_CHU_PL,EXT,Present,2
2026-07-07,Manoj Harsh,North,ChunarHub_CHU_PL,FK,Future,3
2026-07-07,Manoj Harsh,North,ChunarHub_CHU_PL,FK,Past,89
2026-07-07,Manoj Harsh,North,ChunarHub_CHU_PL,FK,Present,1287
2026-07-07,Manoj Harsh,North,DeoriaHub_DRA_PL,EXT,Past,17
2026-07-07,Manoj Harsh,North,DeoriaHub_DRA_PL,EXT,Present,10
2026-07-07,Manoj Harsh,North,DeoriaHub_DRA_PL,FK,Future,1
2026-07-07,Manoj Harsh,North,DeoriaHub_DRA_PL,FK,Past,38
2026-07-07,Manoj Harsh,North,DeoriaHub_DRA_PL,FK,Present,26
2026-07-07,Manoj Harsh,North,DeoriaHub_DRA_PL,MYE,Past,14
2026-07-07,Manoj Harsh,North,DeoriaHub_DRA_PL,MYE,Present,12
2026-07-07,Manoj Harsh,North,DhampurHub_DHM_PL,EXT,Future,7
2026-07-07,Manoj Harsh,North,DhampurHub_DHM_PL,EXT,Past,1
2026-07-07,Manoj Harsh,North,DhampurHub_DHM_PL,EXT,Present,12
2026-07-07,Manoj Harsh,North,DhampurHub_DHM_PL,FK,Future,4
2026-07-07,Manoj Harsh,North,DhampurHub_DHM_PL,FK,Past,40
2026-07-07,Manoj Harsh,North,DhampurHub_DHM_PL,FK,Present,2081
2026-07-07,Manoj Harsh,North,DhampurHub_DHM_PL,MYE,Present,1
2026-07-07,Manoj Harsh,North,EtwahHub_ETW_PL,EXT,Present,75
2026-07-07,Manoj Harsh,North,EtwahHub_ETW_PL,FK,Future,6
2026-07-07,Manoj Harsh,North,EtwahHub_ETW_PL,FK,Past,6
2026-07-07,Manoj Harsh,North,EtwahHub_ETW_PL,FK,Present,721
2026-07-07,Manoj Harsh,North,EtwahHub_ETW_PL,MYE,Past,12
2026-07-07,Manoj Harsh,North,FarrukhabadHub_FRR_PL,FK,Future,5
2026-07-07,Manoj Harsh,North,FarrukhabadHub_FRR_PL,FK,Past,76
2026-07-07,Manoj Harsh,North,FarrukhabadHub_FRR_PL,FK,Present,353
2026-07-07,Manoj Harsh,North,FarrukhabadHub_FRR_PL,MYE,Future,1
2026-07-07,Manoj Harsh,North,FarrukhabadHub_FRR_PL,MYE,Past,4
2026-07-07,Manoj Harsh,North,FarrukhabadHub_FRR_PL,MYE,Present,5
2026-07-07,Manoj Harsh,North,Firozabad_FZD_PL,EXT,Future,1
2026-07-07,Manoj Harsh,North,Firozabad_FZD_PL,EXT,Past,8
2026-07-07,Manoj Harsh,North,Firozabad_FZD_PL,EXT,Present,133
2026-07-07,Manoj Harsh,North,Firozabad_FZD_PL,FK,Future,887
2026-07-07,Manoj Harsh,North,Firozabad_FZD_PL,FK,Past,1242
2026-07-07,Manoj Harsh,North,Firozabad_FZD_PL,FK,Present,13277
2026-07-07,Manoj Harsh,North,Firozabad_FZD_PL,MYE,Future,10
2026-07-07,Manoj Harsh,North,Firozabad_FZD_PL,MYE,Past,94
2026-07-07,Manoj Harsh,North,Firozabad_FZD_PL,MYE,Present,186
2026-07-07,Manoj Harsh,North,GeorgeTownHub_ALD_PL,EXT,Past,1
2026-07-07,Manoj Harsh,North,GeorgeTownHub_ALD_PL,EXT,Present,12
2026-07-07,Manoj Harsh,North,GeorgeTownHub_ALD_PL,FK,Future,53
2026-07-07,Manoj Harsh,North,GeorgeTownHub_ALD_PL,FK,Past,89
2026-07-07,Manoj Harsh,North,GeorgeTownHub_ALD_PL,FK,Present,1547
2026-07-07,Manoj Harsh,North,GeorgeTownHub_ALD_PL,MYE,Past,10
2026-07-07,Manoj Harsh,North,GeorgeTownHub_ALD_PL,MYE,Present,3
2026-07-07,Manoj Harsh,North,GhazipurHub_GIR_PL,EXT,Past,3
2026-07-07,Manoj Harsh,North,GhazipurHub_GIR_PL,EXT,Present,3
2026-07-07,Manoj Harsh,North,GhazipurHub_GIR_PL,FK,Past,9
2026-07-07,Manoj Harsh,North,GhazipurHub_GIR_PL,FK,Present,173
2026-07-07,Manoj Harsh,North,GhazipurHub_GIR_PL,MYE,Past,5
2026-07-07,Manoj Harsh,North,GhazipurHub_GIR_PL,MYE,Present,1
2026-07-07,Manoj Harsh,North,GondaHub_GND_PL,EXT,Future,239
2026-07-07,Manoj Harsh,North,GondaHub_GND_PL,EXT,Past,3
2026-07-07,Manoj Harsh,North,GondaHub_GND_PL,EXT,Present,106
2026-07-07,Manoj Harsh,North,GondaHub_GND_PL,FK,Future,3
2026-07-07,Manoj Harsh,North,GondaHub_GND_PL,FK,Past,34
2026-07-07,Manoj Harsh,North,GondaHub_GND_PL,FK,Present,98
2026-07-07,Manoj Harsh,North,GondaHub_GND_PL,MYE,Past,9
2026-07-07,Manoj Harsh,North,GondaHub_GND_PL,MYE,Present,1
2026-07-07,Manoj Harsh,North,GorakhpurHub_GOP_PL,EXT,Future,2
2026-07-07,Manoj Harsh,North,GorakhpurHub_GOP_PL,EXT,Past,1
2026-07-07,Manoj Harsh,North,GorakhpurHub_GOP_PL,EXT,Present,12
2026-07-07,Manoj Harsh,North,GorakhpurHub_GOP_PL,FK,Future,29
2026-07-07,Manoj Harsh,North,GorakhpurHub_GOP_PL,FK,Past,32
2026-07-07,Manoj Harsh,North,GorakhpurHub_GOP_PL,FK,Present,679
2026-07-07,Manoj Harsh,North,GorakhpurHub_GOP_PL,MYE,Future,7
2026-07-07,Manoj Harsh,North,GorakhpurHub_GOP_PL,MYE,Past,47
2026-07-07,Manoj Harsh,North,GorakhpurHub_GOP_PL,MYE,Present,15
2026-07-07,Manoj Harsh,North,GoshainganjHub_GOS_PL,EXT,Present,3
2026-07-07,Manoj Harsh,North,GoshainganjHub_GOS_PL,FK,Future,13
2026-07-07,Manoj Harsh,North,GoshainganjHub_GOS_PL,FK,Past,73
2026-07-07,Manoj Harsh,North,GoshainganjHub_GOS_PL,FK,Present,1171
2026-07-07,Manoj Harsh,North,GumtiHub_PL,EXT,Future,144
2026-07-07,Manoj Harsh,North,GumtiHub_PL,EXT,Past,1092
2026-07-07,Manoj Harsh,North,GumtiHub_PL,EXT,Present,1334
2026-07-07,Manoj Harsh,North,GumtiHub_PL,FK,Future,615
2026-07-07,Manoj Harsh,North,GumtiHub_PL,FK,Past,3454
2026-07-07,Manoj Harsh,North,GumtiHub_PL,FK,Present,24111
2026-07-07,Manoj Harsh,North,GumtiHub_PL,MYE,Future,23
2026-07-07,Manoj Harsh,North,GumtiHub_PL,MYE,Past,1928
2026-07-07,Manoj Harsh,North,GumtiHub_PL,MYE,Present,2047
2026-07-07,Manoj Harsh,North,HapurHub_HPU_PL,EXT,Future,4
2026-07-07,Manoj Harsh,North,HapurHub_HPU_PL,EXT,Present,21
2026-07-07,Manoj Harsh,North,HapurHub_HPU_PL,FK,Future,33
2026-07-07,Manoj Harsh,North,HapurHub_HPU_PL,FK,Past,70
2026-07-07,Manoj Harsh,North,HapurHub_HPU_PL,FK,Present,1954
2026-07-07,Manoj Harsh,North,HapurHub_HPU_PL,MYE,Past,132
2026-07-07,Manoj Harsh,North,HapurHub_HPU_PL,MYE,Present,409
2026-07-07,Manoj Harsh,North,HathrasHub_HTH_PL,EXT,Future,2
2026-07-07,Manoj Harsh,North,HathrasHub_HTH_PL,EXT,Present,6
2026-07-07,Manoj Harsh,North,HathrasHub_HTH_PL,FK,Future,22
2026-07-07,Manoj Harsh,North,HathrasHub_HTH_PL,FK,Past,106
2026-07-07,Manoj Harsh,North,HathrasHub_HTH_PL,FK,Present,2262
2026-07-07,Manoj Harsh,North,HathrasHub_HTH_PL,MYE,Present,4
2026-07-07,Manoj Harsh,North,JaunpurHub_JNP_PL,EXT,Past,8
2026-07-07,Manoj Harsh,North,JaunpurHub_JNP_PL,EXT,Present,15
2026-07-07,Manoj Harsh,North,JaunpurHub_JNP_PL,FK,Future,8
2026-07-07,Manoj Harsh,North,JaunpurHub_JNP_PL,FK,Past,2
2026-07-07,Manoj Harsh,North,JaunpurHub_JNP_PL,FK,Present,21
2026-07-07,Manoj Harsh,North,JaunpurHub_JNP_PL,MYE,Past,7
2026-07-07,Manoj Harsh,North,JaunpurHub_JNP_PL,MYE,Present,2
2026-07-07,Manoj Harsh,North,JhansiHub_JHS_PL,EXT,Future,5
2026-07-07,Manoj Harsh,North,JhansiHub_JHS_PL,EXT,Present,64
2026-07-07,Manoj Harsh,North,JhansiHub_JHS_PL,FK,Future,13
2026-07-07,Manoj Harsh,North,JhansiHub_JHS_PL,FK,Past,2
2026-07-07,Manoj Harsh,North,JhansiHub_JHS_PL,FK,Present,1420
2026-07-07,Manoj Harsh,North,JhansiHub_JHS_PL,MYE,Past,1
2026-07-07,Manoj Harsh,North,JhansiHub_JHS_PL,MYE,Present,9
2026-07-07,Manoj Harsh,North,KOPAGANJMDH_MAU_PL,EXT,Present,9
2026-07-07,Manoj Harsh,North,KOPAGANJMDH_MAU_PL,FK,Present,578
2026-07-07,Manoj Harsh,North,KannaujiHub_KAU_PL,EXT,Past,2
2026-07-07,Manoj Harsh,North,KannaujiHub_KAU_PL,EXT,Present,10
2026-07-07,Manoj Harsh,North,KannaujiHub_KAU_PL,FK,Future,25
2026-07-07,Manoj Harsh,North,KannaujiHub_KAU_PL,FK,Past,20
2026-07-07,Manoj Harsh,North,KannaujiHub_KAU_PL,FK,Present,345
2026-07-07,Manoj Harsh,North,KannaujiHub_KAU_PL,MYE,Future,1
2026-07-07,Manoj Harsh,North,KannaujiHub_KAU_PL,MYE,Past,6
2026-07-07,Manoj Harsh,North,KannaujiHub_KAU_PL,MYE,Present,2
2026-07-07,Manoj Harsh,North,KheriHub_KHE_PL,EXT,Future,4
2026-07-07,Manoj Harsh,North,KheriHub_KHE_PL,EXT,Past,1
2026-07-07,Manoj Harsh,North,KheriHub_KHE_PL,EXT,Present,1
2026-07-07,Manoj Harsh,North,KheriHub_KHE_PL,FK,Future,375
2026-07-07,Manoj Harsh,North,KheriHub_KHE_PL,FK,Present,120
2026-07-07,Manoj Harsh,North,KhurjaHub_KRJ_PL,EXT,Present,3
2026-07-07,Manoj Harsh,North,KhurjaHub_KRJ_PL,FK,Future,292
2026-07-07,Manoj Harsh,North,KhurjaHub_KRJ_PL,FK,Past,612
2026-07-07,Manoj Harsh,North,KhurjaHub_KRJ_PL,FK,Present,2154
2026-07-07,Manoj Harsh,North,MathuraHub_MTH_PL,EXT,Future,11
2026-07-07,Manoj Harsh,North,MathuraHub_MTH_PL,EXT,Past,23
2026-07-07,Manoj Harsh,North,MathuraHub_MTH_PL,EXT,Present,375
2026-07-07,Manoj Harsh,North,MathuraHub_MTH_PL,FK,Future,66
2026-07-07,Manoj Harsh,North,MathuraHub_MTH_PL,FK,Past,1394
2026-07-07,Manoj Harsh,North,MathuraHub_MTH_PL,FK,Present,3333
2026-07-07,Manoj Harsh,North,MathuraHub_MTH_PL,MYE,Future,5
2026-07-07,Manoj Harsh,North,MathuraHub_MTH_PL,MYE,Past,43
2026-07-07,Manoj Harsh,North,MathuraHub_MTH_PL,MYE,Present,87
2026-07-07,Manoj Harsh,North,MauHub_MAU_PL,EXT,Future,16
2026-07-07,Manoj Harsh,North,MauHub_MAU_PL,EXT,Past,1
2026-07-07,Manoj Harsh,North,MauHub_MAU_PL,EXT,Present,65
2026-07-07,Manoj Harsh,North,MauHub_MAU_PL,FK,Future,9
2026-07-07,Manoj Harsh,North,MauHub_MAU_PL,FK,Past,304
2026-07-07,Manoj Harsh,North,MauHub_MAU_PL,FK,Present,466
2026-07-07,Manoj Harsh,North,MauHub_MAU_PL,MYE,Present,1
2026-07-07,Manoj Harsh,North,MedicalRoadHub_GOP_PL,EXT,Future,2
2026-07-07,Manoj Harsh,North,MedicalRoadHub_GOP_PL,EXT,Present,18
2026-07-07,Manoj Harsh,North,MedicalRoadHub_GOP_PL,FK,Future,4
2026-07-07,Manoj Harsh,North,MedicalRoadHub_GOP_PL,FK,Past,5
2026-07-07,Manoj Harsh,North,MedicalRoadHub_GOP_PL,FK,Present,167
2026-07-07,Manoj Harsh,North,MedicalRoadHub_GOP_PL,MYE,Past,5
2026-07-07,Manoj Harsh,North,MedicalRoadHub_GOP_PL,MYE,Present,5
2026-07-07,Manoj Harsh,North,MeerutHub_PL,EXT,Future,33
2026-07-07,Manoj Harsh,North,MeerutHub_PL,EXT,Past,117
2026-07-07,Manoj Harsh,North,MeerutHub_PL,EXT,Present,96
2026-07-07,Manoj Harsh,North,MeerutHub_PL,FK,Future,542
2026-07-07,Manoj Harsh,North,MeerutHub_PL,FK,Past,6054
2026-07-07,Manoj Harsh,North,MeerutHub_PL,FK,Present,55135
2026-07-07,Manoj Harsh,North,MeerutHub_PL,MYE,Future,45
2026-07-07,Manoj Harsh,North,MeerutHub_PL,MYE,Past,97
2026-07-07,Manoj Harsh,North,MeerutHub_PL,MYE,Present,584
2026-07-07,Manoj Harsh,North,MirzapurHub_MZP_PL,EXT,Future,2
2026-07-07,Manoj Harsh,North,MirzapurHub_MZP_PL,EXT,Past,1
2026-07-07,Manoj Harsh,North,MirzapurHub_MZP_PL,EXT,Present,4
2026-07-07,Manoj Harsh,North,MirzapurHub_MZP_PL,FK,Future,9
2026-07-07,Manoj Harsh,North,MirzapurHub_MZP_PL,FK,Past,3
2026-07-07,Manoj Harsh,North,MirzapurHub_MZP_PL,FK,Present,45
2026-07-07,Manoj Harsh,North,ModinagarHub_MEE_PL,EXT,Future,30
2026-07-07,Manoj Harsh,North,ModinagarHub_MEE_PL,EXT,Past,64
2026-07-07,Manoj Harsh,North,ModinagarHub_MEE_PL,EXT,Present,183
2026-07-07,Manoj Harsh,North,ModinagarHub_MEE_PL,FK,Future,112
2026-07-07,Manoj Harsh,North,ModinagarHub_MEE_PL,FK,Past,269
2026-07-07,Manoj Harsh,North,ModinagarHub_MEE_PL,FK,Present,2173
2026-07-07,Manoj Harsh,North,ModinagarHub_MEE_PL,MYE,Present,6
2026-07-07,Manoj Harsh,North,MoradabadHub_MRD_PL,EXT,Future,3
2026-07-07,Manoj Harsh,North,MoradabadHub_MRD_PL,EXT,Past,15
2026-07-07,Manoj Harsh,North,MoradabadHub_MRD_PL,EXT,Present,108
2026-07-07,Manoj Harsh,North,MoradabadHub_MRD_PL,FK,Future,1423
2026-07-07,Manoj Harsh,North,MoradabadHub_MRD_PL,FK,Past,1893
2026-07-07,Manoj Harsh,North,MoradabadHub_MRD_PL,FK,Present,10011
2026-07-07,Manoj Harsh,North,MoradabadHub_MRD_PL,MYE,Future,15
2026-07-07,Manoj Harsh,North,MoradabadHub_MRD_PL,MYE,Past,42
2026-07-07,Manoj Harsh,North,MoradabadHub_MRD_PL,MYE,Present,132
2026-07-07,Manoj Harsh,North,MuhammadabadHub_MUH_PL,EXT,Present,5
2026-07-07,Manoj Harsh,North,MuhammadabadHub_MUH_PL,FK,Future,4
2026-07-07,Manoj Harsh,North,MuhammadabadHub_MUH_PL,FK,Past,460
2026-07-07,Manoj Harsh,North,MuhammadabadHub_MUH_PL,FK,Present,295
2026-07-07,Manoj Harsh,North,MuhammadabadHub_MUH_PL,MYE,Past,12
2026-07-07,Manoj Harsh,North,MuhammadabadHub_MUH_PL,MYE,Present,24
2026-07-07,Manoj Harsh,North,MuzaffarnagarHub_MFN_PL,EXT,Future,12
2026-07-07,Manoj Harsh,North,MuzaffarnagarHub_MFN_PL,EXT,Past,4
2026-07-07,Manoj Harsh,North,MuzaffarnagarHub_MFN_PL,EXT,Present,50
2026-07-07,Manoj Harsh,North,MuzaffarnagarHub_MFN_PL,FK,Future,9
2026-07-07,Manoj Harsh,North,MuzaffarnagarHub_MFN_PL,FK,Past,26
2026-07-07,Manoj Harsh,North,MuzaffarnagarHub_MFN_PL,FK,Present,494
2026-07-07,Manoj Harsh,North,MuzaffarnagarHub_MFN_PL,MYE,Future,1
2026-07-07,Manoj Harsh,North,MuzaffarnagarHub_MFN_PL,MYE,Past,22
2026-07-07,Manoj Harsh,North,MuzaffarnagarHub_MFN_PL,MYE,Present,17
2026-07-07,Manoj Harsh,North,OrderlyBazarHub_VNS_PL,EXT,Future,10
2026-07-07,Manoj Harsh,North,OrderlyBazarHub_VNS_PL,EXT,Past,11
2026-07-07,Manoj Harsh,North,OrderlyBazarHub_VNS_PL,EXT,Present,71
2026-07-07,Manoj Harsh,North,OrderlyBazarHub_VNS_PL,FK,Future,72
2026-07-07,Manoj Harsh,North,OrderlyBazarHub_VNS_PL,FK,Past,49
2026-07-07,Manoj Harsh,North,OrderlyBazarHub_VNS_PL,FK,Present,1366
2026-07-07,Manoj Harsh,North,OrderlyBazarHub_VNS_PL,MYE,Past,21
2026-07-07,Manoj Harsh,North,OrderlyBazarHub_VNS_PL,MYE,Present,28
2026-07-07,Manoj Harsh,North,PilibhitHub_PII_PL,EXT,Future,6
2026-07-07,Manoj Harsh,North,PilibhitHub_PII_PL,EXT,Past,7
2026-07-07,Manoj Harsh,North,PilibhitHub_PII_PL,EXT,Present,34
2026-07-07,Manoj Harsh,North,PilibhitHub_PII_PL,FK,Future,27
2026-07-07,Manoj Harsh,North,PilibhitHub_PII_PL,FK,Past,1
2026-07-07,Manoj Harsh,North,PilibhitHub_PII_PL,FK,Present,175
2026-07-07,Manoj Harsh,North,PilibhitHub_PII_PL,MYE,Past,2
2026-07-07,Manoj Harsh,North,PilibhitHub_PII_PL,MYE,Present,12
2026-07-07,Manoj Harsh,North,SaharanpurHub_SHP_PL,EXT,Future,94
2026-07-07,Manoj Harsh,North,SaharanpurHub_SHP_PL,EXT,Present,171
2026-07-07,Manoj Harsh,North,SaharanpurHub_SHP_PL,FK,Future,346
2026-07-07,Manoj Harsh,North,SaharanpurHub_SHP_PL,FK,Past,435
2026-07-07,Manoj Harsh,North,SaharanpurHub_SHP_PL,FK,Present,11823
2026-07-07,Manoj Harsh,North,SaharanpurHub_SHP_PL,MYE,Future,7
2026-07-07,Manoj Harsh,North,SaharanpurHub_SHP_PL,MYE,Past,19
2026-07-07,Manoj Harsh,North,SaharanpurHub_SHP_PL,MYE,Present,50
2026-07-07,Manoj Harsh,North,ShahjahanpurHub_SJH_PL,EXT,Future,2
2026-07-07,Manoj Harsh,North,ShahjahanpurHub_SJH_PL,EXT,Present,4
2026-07-07,Manoj Harsh,North,ShahjahanpurHub_SJH_PL,FK,Future,206
2026-07-07,Manoj Harsh,North,ShahjahanpurHub_SJH_PL,FK,Past,84
2026-07-07,Manoj Harsh,North,ShahjahanpurHub_SJH_PL,FK,Present,140
2026-07-07,Manoj Harsh,North,ShahjahanpurHub_SJH_PL,MYE,Past,2
2026-07-07,Manoj Harsh,North,ShahjahanpurHub_SJH_PL,MYE,Present,6
2026-07-07,Manoj Harsh,North,Sigra_PL,EXT,Future,5
2026-07-07,Manoj Harsh,North,Sigra_PL,EXT,Past,3
2026-07-07,Manoj Harsh,North,Sigra_PL,EXT,Present,40
2026-07-07,Manoj Harsh,North,Sigra_PL,FK,Future,148
2026-07-07,Manoj Harsh,North,Sigra_PL,FK,Past,264
2026-07-07,Manoj Harsh,North,Sigra_PL,FK,Present,2611
2026-07-07,Manoj Harsh,North,Sigra_PL,MYE,Future,5
2026-07-07,Manoj Harsh,North,Sigra_PL,MYE,Past,43
2026-07-07,Manoj Harsh,North,Sigra_PL,MYE,Present,72
2026-07-07,Manoj Harsh,North,SirsaganjHub_SRS_PL,EXT,Present,2
2026-07-07,Manoj Harsh,North,SirsaganjHub_SRS_PL,FK,Future,1
2026-07-07,Manoj Harsh,North,SirsaganjHub_SRS_PL,FK,Past,46
2026-07-07,Manoj Harsh,North,SirsaganjHub_SRS_PL,FK,Present,125
2026-07-07,Manoj Harsh,North,SitapurHub_SIT_PL,EXT,Past,2
2026-07-07,Manoj Harsh,North,SitapurHub_SIT_PL,EXT,Present,9
