date,gm,zone,name,stack,flag,picked_count,MH
22-08-2026,Akash Sharma,North,BhankrotaHub_JAI_PL,Past,MYE,400,Motherhub_JAI_BTS
22-08-2026,Akash Sharma,North,BhankrotaHub_JAI_PL,Past,MYE,37,Motherhub_ULB_GMH_2
22-08-2026,Akash Sharma,North,BhankrotaHub_JAI_PL,Past,MYS,35,MyntraMH_CNI
22-08-2026,Akash Sharma,North,BhankrotaHub_JAI_PL,Past,MYS,112,MyntraMH_JAI
22-08-2026,Akash Sharma,North,BhankrotaHub_JAI_PL,Present,FK,35003,Motherhub_JAI_BTS
22-08-2026,Akash Sharma,North,BhankrotaHub_JAI_PL,Present,FK,3292,Motherhub_ULB_GMH_2
22-08-2026,Akash Sharma,North,BhankrotaHub_JAI_PL,Present,MYE,2505,Motherhub_JAI_BTS
22-08-2026,Akash Sharma,North,BhankrotaHub_JAI_PL,Present,MYE,194,Motherhub_ULB_GMH_2
22-08-2026,Akash Sharma,North,BhankrotaHub_JAI_PL,Present,MYS,1441,MyntraMH_CNI
22-08-2026,Akash Sharma,North,BhankrotaHub_JAI_PL,Present,MYS,4523,MyntraMH_JAI
22-08-2026,Akash Sharma,North,BharatpurHub_BTP_PL,Future,FK,2,Motherhub_BLR_GMH_3
22-08-2026,Akash Sharma,North,BharatpurHub_BTP_PL,Future,FK,6,Motherhub_DIC
22-08-2026,Akash Sharma,North,BharatpurHub_BTP_PL,Future,FK,5,MotherHub_FRK
22-08-2026,Akash Sharma,North,BharatpurHub_BTP_PL,Future,FK,3,Motherhub_JKS
22-08-2026,Akash Sharma,North,BharatpurHub_BTP_PL,Future,FK,6,MotherHub_YKB
22-08-2026,Akash Sharma,North,BharatpurHub_BTP_PL,Past,FK,2,Motherhub_BLR_GMH_3
22-08-2026,Akash Sharma,North,BharatpurHub_BTP_PL,Past,FK,3,Motherhub_DIC
22-08-2026,Akash Sharma,North,BharatpurHub_BTP_PL,Past,FK,3,MotherHub_FRK
22-08-2026,Akash Sharma,North,BharatpurHub_BTP_PL,Past,FK,1,MotherHub_NDC
22-08-2026,Akash Sharma,North,BharatpurHub_BTP_PL,Past,FK,4,MotherHub_YKB
22-08-2026,Akash Sharma,North,BharatpurHub_BTP_PL,Present,FK,26,Motherhub_BLR_GMH_3
22-08-2026,Akash Sharma,North,BharatpurHub_BTP_PL,Present,FK,124,Motherhub_DIC
22-08-2026,Akash Sharma,North,BharatpurHub_BTP_PL,Present,FK,138,MotherHub_FRK
22-08-2026,Akash Sharma,North,BharatpurHub_BTP_PL,Present,FK,72,Motherhub_JKS
22-08-2026,Akash Sharma,North,BharatpurHub_BTP_PL,Present,FK,47,MotherHub_NDC
22-08-2026,Akash Sharma,North,BharatpurHub_BTP_PL,Present,FK,162,MotherHub_YKB
22-08-2026,Akash Sharma,North,BharatpurHub_BTP_PL,Present,MYE,6,Motherhub_DIC
22-08-2026,Akash Sharma,North,BharatpurHub_BTP_PL,Present,MYE,7,MotherHub_FRK
22-08-2026,Akash Sharma,North,BharatpurHub_BTP_PL,Present,MYE,7,Motherhub_JKS
22-08-2026,Akash Sharma,North,BharatpurHub_BTP_PL,Present,MYE,1,MotherHub_NDC
22-08-2026,Akash Sharma,North,BharatpurHub_BTP_PL,Present,MYE,1,MotherHub_YKB
22-08-2026,Ankur Sinha,West,BharuchHub_BRH_PL,Future,FK,11,Motherhub_ABD
22-08-2026,Ankur Sinha,West,BharuchHub_BRH_PL,Future,FK,2,Motherhub_HRN_GMH_2
22-08-2026,Ankur Sinha,West,BharuchHub_BRH_PL,Future,MYE,3,Motherhub_ABD
22-08-2026,Ankur Sinha,West,BharuchHub_BRH_PL,Future,MYE,1,Motherhub_HRN_GMH_2
22-08-2026,Ankur Sinha,West,BharuchHub_BRH_PL,Past,FK,1,Motherhub_ABD
22-08-2026,Ankur Sinha,West,BharuchHub_BRH_PL,Past,MYE,227,Motherhub_ABD
22-08-2026,Ankur Sinha,West,BharuchHub_BRH_PL,Past,MYE,20,Motherhub_HRN_GMH_2
22-08-2026,Ankur Sinha,West,BharuchHub_BRH_PL,Present,FK,1022,Motherhub_ABD
22-08-2026,Ankur Sinha,West,BharuchHub_BRH_PL,Present,FK,152,Motherhub_HRN_GMH_2
22-08-2026,Ankur Sinha,West,BharuchHub_BRH_PL,Present,MYE,895,Motherhub_ABD
22-08-2026,Ankur Sinha,West,BharuchHub_BRH_PL,Present,MYE,85,Motherhub_HRN_GMH_2
22-08-2026,Loveleen Singh,North,BhatindaHub_BUP_PL,Future,FK,3,Motherhub_BLR_GMH_2
22-08-2026,Loveleen Singh,North,BhatindaHub_BUP_PL,Future,FK,1,Motherhub_DIC_GMH
22-08-2026,Loveleen Singh,North,BhatindaHub_BUP_PL,Future,FK,2,MotherHub_HYP_EXT_VMH
22-08-2026,Loveleen Singh,North,BhatindaHub_BUP_PL,Future,FK,7,Motherhub_LUH
22-08-2026,Loveleen Singh,North,BhatindaHub_BUP_PL,Future,FK,1,Motherhub_SAI_4_EXT_VMH
22-08-2026,Loveleen Singh,North,BhatindaHub_BUP_PL,Future,FK,3,Motherhub_ULB_EXT_VMH
22-08-2026,Loveleen Singh,North,BhatindaHub_BUP_PL,Past,FK,3,Motherhub_BLR_GMH_2
22-08-2026,Loveleen Singh,North,BhatindaHub_BUP_PL,Past,FK,1,Motherhub_DIC_GMH
22-08-2026,Loveleen Singh,North,BhatindaHub_BUP_PL,Past,FK,1,MotherHub_HYP_EXT_VMH
22-08-2026,Loveleen Singh,North,BhatindaHub_BUP_PL,Past,FK,2,Motherhub_SAI_4_EXT_VMH
22-08-2026,Loveleen Singh,North,BhatindaHub_BUP_PL,Past,FK,6,Motherhub_ULB_EXT_VMH
22-08-2026,Loveleen Singh,North,BhatindaHub_BUP_PL,Present,FK,32,Motherhub_BLR_GMH_2
22-08-2026,Loveleen Singh,North,BhatindaHub_BUP_PL,Present,FK,10,Motherhub_DIC_GMH
22-08-2026,Loveleen Singh,North,BhatindaHub_BUP_PL,Present,FK,16,MotherHub_HYP_EXT_VMH
22-08-2026,Loveleen Singh,North,BhatindaHub_BUP_PL,Present,FK,102,Motherhub_LUH
22-08-2026,Loveleen Singh,North,BhatindaHub_BUP_PL,Present,FK,17,Motherhub_SAI_4_EXT_VMH
22-08-2026,Loveleen Singh,North,BhatindaHub_BUP_PL,Present,FK,66,Motherhub_ULB_EXT_VMH
22-08-2026,Loveleen Singh,North,BhatindaHub_BUP_PL,Present,MYE,2,Motherhub_BLR_GMH_2
22-08-2026,Loveleen Singh,North,BhatindaHub_BUP_PL,Present,MYE,3,Motherhub_DIC_GMH
22-08-2026,Loveleen Singh,North,BhatindaHub_BUP_PL,Present,MYE,2,MotherHub_HYP_EXT_VMH
22-08-2026,Loveleen Singh,North,BhatindaHub_BUP_PL,Present,MYE,4,Motherhub_LUH
22-08-2026,Loveleen Singh,North,BhatindaHub_BUP_PL,Present,MYE,1,Motherhub_ULB_EXT_VMH
22-08-2026,Anwar Babu Maldar,South,BHATKALHUB_BKL_PL,Future,FK,14,Motherhub_Hub
22-08-2026,Anwar Babu Maldar,South,BHATKALHUB_BKL_PL,Past,FK,2,Motherhub_Hub
22-08-2026,Anwar Babu Maldar,South,BHATKALHUB_BKL_PL,Present,FK,761,Motherhub_Hub
22-08-2026,Ankur Sinha,West,BhavnagarHub_BVG_PL,Future,FK,149,Motherhub_ABD
22-08-2026,Ankur Sinha,West,BhavnagarHub_BVG_PL,Future,FK,12,Motherhub_HRN_GMH_2
22-08-2026,Ankur Sinha,West,BhavnagarHub_BVG_PL,Future,MYE,1,Motherhub_ABD
22-08-2026,Ankur Sinha,West,BhavnagarHub_BVG_PL,Past,FK,755,Motherhub_ABD
22-08-2026,Ankur Sinha,West,BhavnagarHub_BVG_PL,Past,FK,175,Motherhub_HRN_GMH_2
22-08-2026,Ankur Sinha,West,BhavnagarHub_BVG_PL,Past,MYE,4,Motherhub_ABD
22-08-2026,Ankur Sinha,West,BhavnagarHub_BVG_PL,Past,MYE,1,Motherhub_HRN_GMH_2
22-08-2026,Ankur Sinha,West,BhavnagarHub_BVG_PL,Present,FK,5599,Motherhub_ABD
22-08-2026,Ankur Sinha,West,BhavnagarHub_BVG_PL,Present,FK,910,Motherhub_HRN_GMH_2
22-08-2026,Ankur Sinha,West,BhavnagarHub_BVG_PL,Present,MYE,30,Motherhub_ABD
22-08-2026,Ankur Sinha,West,BhavnagarHub_BVG_PL,Present,MYE,5,Motherhub_HRN_GMH_2
22-08-2026,Amitava Dutta,East,BhawanipatnaHub_BWP_PL,Present,FK,3,MotherHub_CHG
22-08-2026,Amitava Dutta,East,BhilaiHub_BIA_PL,Future,FK,9,MotherHub_CHG
22-08-2026,Amitava Dutta,East,BhilaiHub_BIA_PL,Past,FK,12,MotherHub_CHG
22-08-2026,Amitava Dutta,East,BhilaiHub_BIA_PL,Past,MYE,2,MotherHub_CHG
22-08-2026,Amitava Dutta,East,BhilaiHub_BIA_PL,Present,FK,1046,MotherHub_CHG
22-08-2026,Amitava Dutta,East,BhilaiHub_BIA_PL,Present,MYE,4,MotherHub_CHG
22-08-2026,Akash Sharma,North,BhilwaraHub_BLW_PL,Future,FK,146,Motherhub_JAI_BTS
22-08-2026,Akash Sharma,North,BhilwaraHub_BLW_PL,Future,FK,3,Motherhub_ULB_GMH_2
22-08-2026,Akash Sharma,North,BhilwaraHub_BLW_PL,Future,MYE,1,Motherhub_JAI_BTS
22-08-2026,Akash Sharma,North,BhilwaraHub_BLW_PL,Past,FK,86,Motherhub_JAI_BTS
22-08-2026,Akash Sharma,North,BhilwaraHub_BLW_PL,Past,FK,10,Motherhub_ULB_GMH_2
22-08-2026,Akash Sharma,North,BhilwaraHub_BLW_PL,Past,MYE,266,Motherhub_JAI_BTS
22-08-2026,Akash Sharma,North,BhilwaraHub_BLW_PL,Past,MYE,16,Motherhub_ULB_GMH_2
22-08-2026,Akash Sharma,North,BhilwaraHub_BLW_PL,Present,FK,8267,Motherhub_JAI_BTS
22-08-2026,Akash Sharma,North,BhilwaraHub_BLW_PL,Present,FK,605,Motherhub_ULB_GMH_2
22-08-2026,Akash Sharma,North,BhilwaraHub_BLW_PL,Present,MYE,1096,Motherhub_JAI_BTS
22-08-2026,Akash Sharma,North,BhilwaraHub_BLW_PL,Present,MYE,51,Motherhub_ULB_GMH_2
22-08-2026,Vivekananda Tallapudi,South,BhimavaramHub_BVM_PL,Past,FK,2,Motherhub_VJN
22-08-2026,Vivekananda Tallapudi,South,BhimavaramHub_BVM_PL,Present,FK,9,Motherhub_VJN
22-08-2026,Manoj Harsh,North,BhisiHub_KNP_PL,Past,MYE,10,Motherhub_LKO_BTS
22-08-2026,Manoj Harsh,North,BhisiHub_KNP_PL,Present,FK,180,Motherhub_LKO_BTS
22-08-2026,Manoj Harsh,North,BhisiHub_KNP_PL,Present,MYE,33,Motherhub_LKO_BTS
22-08-2026,Akash Sharma,North,BhiwadiHub_DHR_PL,Future,FK,3,Motherhub_GGN
22-08-2026,Akash Sharma,North,BhiwadiHub_DHR_PL,Future,FK,21,Motherhub_GGN_GMH2
22-08-2026,Akash Sharma,North,BhiwadiHub_DHR_PL,Future,MYE,1,Motherhub_GGN
22-08-2026,Akash Sharma,North,BhiwadiHub_DHR_PL,Future,MYE,3,Motherhub_GGN_GMH2
22-08-2026,Akash Sharma,North,BhiwadiHub_DHR_PL,Past,FK,3,Motherhub_GGN
22-08-2026,Akash Sharma,North,BhiwadiHub_DHR_PL,Past,FK,55,Motherhub_GGN_GMH2
22-08-2026,Akash Sharma,North,BhiwadiHub_DHR_PL,Past,MYE,5,Motherhub_GGN_GMH2
22-08-2026,Akash Sharma,North,BhiwadiHub_DHR_PL,Present,FK,106,Motherhub_GGN
22-08-2026,Akash Sharma,North,BhiwadiHub_DHR_PL,Present,FK,1239,Motherhub_GGN_GMH2
22-08-2026,Akash Sharma,North,BhiwadiHub_DHR_PL,Present,MYE,3,Motherhub_GGN
22-08-2026,Akash Sharma,North,BhiwadiHub_DHR_PL,Present,MYE,61,Motherhub_GGN_GMH2
22-08-2026,Ashwarya Singh,West,BhiwandiHub_BHI_PL,Future,FK,9,Motherhub_ANJ_GMH_2
22-08-2026,Ashwarya Singh,West,BhiwandiHub_BHI_PL,Future,FK,323,Motherhub_SAI_4
22-08-2026,Ashwarya Singh,West,BhiwandiHub_BHI_PL,Future,MYE,9,Motherhub_ANJ_GMH_2
22-08-2026,Ashwarya Singh,West,BhiwandiHub_BHI_PL,Future,MYE,142,Motherhub_SAI_4
22-08-2026,Ashwarya Singh,West,BhiwandiHub_BHI_PL,Future,MYS,41,MyntraMH_MUM
22-08-2026,Ashwarya Singh,West,BhiwandiHub_BHI_PL,Future,MYS,15,MyntraMH_THN
22-08-2026,Ashwarya Singh,West,BhiwandiHub_BHI_PL,Past,FK,33,Motherhub_ANJ_GMH_2
22-08-2026,Ashwarya Singh,West,BhiwandiHub_BHI_PL,Past,FK,1412,Motherhub_SAI_4
22-08-2026,Ashwarya Singh,West,BhiwandiHub_BHI_PL,Past,MYE,86,Motherhub_ANJ_GMH_2
22-08-2026,Ashwarya Singh,West,BhiwandiHub_BHI_PL,Past,MYE,1759,Motherhub_SAI_4
22-08-2026,Ashwarya Singh,West,BhiwandiHub_BHI_PL,Past,MYS,204,MyntraMH_MUM
22-08-2026,Ashwarya Singh,West,BhiwandiHub_BHI_PL,Past,MYS,45,MyntraMH_THN
22-08-2026,Ashwarya Singh,West,BhiwandiHub_BHI_PL,Present,FK,708,Motherhub_ANJ_GMH_2
22-08-2026,Ashwarya Singh,West,BhiwandiHub_BHI_PL,Present,FK,17833,Motherhub_SAI_4
22-08-2026,Ashwarya Singh,West,BhiwandiHub_BHI_PL,Present,MYE,368,Motherhub_ANJ_GMH_2
22-08-2026,Ashwarya Singh,West,BhiwandiHub_BHI_PL,Present,MYE,6186,Motherhub_SAI_4
22-08-2026,Ashwarya Singh,West,BhiwandiHub_BHI_PL,Present,MYS,4,Motherhub_SAI_4
22-08-2026,Ashwarya Singh,West,BhiwandiHub_BHI_PL,Present,MYS,7800,MyntraMH_MUM
22-08-2026,Ashwarya Singh,West,BhiwandiHub_BHI_PL,Present,MYS,2347,MyntraMH_THN
22-08-2026,Yatin Verma,North,BhiwandiSH_BWD_PL,Future,MYS,1331,MyntraMH_MUM
22-08-2026,Yatin Verma,North,BhiwandiSH_BWD_PL,Future,MYS,385,MyntraMH_THN
22-08-2026,Yatin Verma,North,BhiwandiSH_BWD_PL,Past,MYS,778,MyntraMH_MUM
22-08-2026,Yatin Verma,North,BhiwandiSH_BWD_PL,Past,MYS,204,MyntraMH_THN
22-08-2026,Yatin Verma,North,BhiwandiSH_BWD_PL,Present,MYS,10571,MyntraMH_MUM
22-08-2026,Yatin Verma,North,BhiwandiSH_BWD_PL,Present,MYS,3089,MyntraMH_THN
22-08-2026,Ashwarya Singh,West,Bhiwandisplithub_BHI_PL,Future,FK,8,Motherhub_ANJ_GMH_2
22-08-2026,Ashwarya Singh,West,Bhiwandisplithub_BHI_PL,Future,FK,224,Motherhub_SAI_4
22-08-2026,Ashwarya Singh,West,Bhiwandisplithub_BHI_PL,Future,MYE,1,Motherhub_ANJ_GMH_2
22-08-2026,Ashwarya Singh,West,Bhiwandisplithub_BHI_PL,Future,MYE,24,Motherhub_SAI_4
22-08-2026,Ashwarya Singh,West,Bhiwandisplithub_BHI_PL,Future,MYS,95,MyntraMH_MUM
22-08-2026,Ashwarya Singh,West,Bhiwandisplithub_BHI_PL,Future,MYS,32,MyntraMH_THN
22-08-2026,Ashwarya Singh,West,Bhiwandisplithub_BHI_PL,Past,FK,45,Motherhub_ANJ_GMH_2
22-08-2026,Ashwarya Singh,West,Bhiwandisplithub_BHI_PL,Past,FK,1744,Motherhub_SAI_4
22-08-2026,Ashwarya Singh,West,Bhiwandisplithub_BHI_PL,Past,MYE,47,Motherhub_ANJ_GMH_2
22-08-2026,Ashwarya Singh,West,Bhiwandisplithub_BHI_PL,Past,MYE,1041,Motherhub_SAI_4
22-08-2026,Ashwarya Singh,West,Bhiwandisplithub_BHI_PL,Past,MYS,448,MyntraMH_MUM
22-08-2026,Ashwarya Singh,West,Bhiwandisplithub_BHI_PL,Past,MYS,136,MyntraMH_THN
22-08-2026,Ashwarya Singh,West,Bhiwandisplithub_BHI_PL,Present,FK,1235,Motherhub_ANJ_GMH_2
22-08-2026,Ashwarya Singh,West,Bhiwandisplithub_BHI_PL,Present,FK,26969,Motherhub_SAI_4
22-08-2026,Ashwarya Singh,West,Bhiwandisplithub_BHI_PL,Present,MYE,75,Motherhub_ANJ_GMH_2
22-08-2026,Ashwarya Singh,West,Bhiwandisplithub_BHI_PL,Present,MYE,1948,Motherhub_SAI_4
22-08-2026,Ashwarya Singh,West,Bhiwandisplithub_BHI_PL,Present,MYS,2,Motherhub_SAI_4
22-08-2026,Ashwarya Singh,West,Bhiwandisplithub_BHI_PL,Present,MYS,5672,MyntraMH_MUM
22-08-2026,Ashwarya Singh,West,Bhiwandisplithub_BHI_PL,Present,MYS,1809,MyntraMH_THN
22-08-2026,Arvind Bansal (HR),North,BhiwaniHub_DEL_PL,Future,FK,1,Motherhub_BLR_GMH_3
22-08-2026,Arvind Bansal (HR),North,BhiwaniHub_DEL_PL,Future,FK,3,Motherhub_DIC
22-08-2026,Arvind Bansal (HR),North,BhiwaniHub_DEL_PL,Future,FK,4,MotherHub_FRK
22-08-2026,Arvind Bansal (HR),North,BhiwaniHub_DEL_PL,Future,FK,1,Motherhub_JKS
22-08-2026,Arvind Bansal (HR),North,BhiwaniHub_DEL_PL,Future,FK,1,MotherHub_NDC
22-08-2026,Arvind Bansal (HR),North,BhiwaniHub_DEL_PL,Future,FK,9,MotherHub_YKB
22-08-2026,Arvind Bansal (HR),North,BhiwaniHub_DEL_PL,Past,FK,11,Motherhub_BLR_GMH_3
22-08-2026,Arvind Bansal (HR),North,BhiwaniHub_DEL_PL,Past,FK,16,Motherhub_DIC
22-08-2026,Arvind Bansal (HR),North,BhiwaniHub_DEL_PL,Past,FK,17,MotherHub_FRK
22-08-2026,Arvind Bansal (HR),North,BhiwaniHub_DEL_PL,Past,FK,9,Motherhub_JKS
22-08-2026,Arvind Bansal (HR),North,BhiwaniHub_DEL_PL,Past,FK,5,MotherHub_NDC
22-08-2026,Arvind Bansal (HR),North,BhiwaniHub_DEL_PL,Past,FK,26,MotherHub_YKB
22-08-2026,Arvind Bansal (HR),North,BhiwaniHub_DEL_PL,Past,MYE,2,Motherhub_DIC
22-08-2026,Arvind Bansal (HR),North,BhiwaniHub_DEL_PL,Past,MYE,4,MotherHub_FRK
22-08-2026,Arvind Bansal (HR),North,BhiwaniHub_DEL_PL,Past,MYE,1,Motherhub_JKS
22-08-2026,Arvind Bansal (HR),North,BhiwaniHub_DEL_PL,Past,MYE,1,MotherHub_YKB
22-08-2026,Arvind Bansal (HR),North,BhiwaniHub_DEL_PL,Present,FK,405,Motherhub_BLR_GMH_3
22-08-2026,Arvind Bansal (HR),North,BhiwaniHub_DEL_PL,Present,FK,1215,Motherhub_DIC
22-08-2026,Arvind Bansal (HR),North,BhiwaniHub_DEL_PL,Present,FK,925,MotherHub_FRK
22-08-2026,Arvind Bansal (HR),North,BhiwaniHub_DEL_PL,Present,FK,389,Motherhub_JKS
22-08-2026,Arvind Bansal (HR),North,BhiwaniHub_DEL_PL,Present,FK,534,MotherHub_NDC
22-08-2026,Arvind Bansal (HR),North,BhiwaniHub_DEL_PL,Present,FK,1450,MotherHub_YKB
22-08-2026,Arvind Bansal (HR),North,BhiwaniHub_DEL_PL,Present,MYE,5,Motherhub_DIC
22-08-2026,Arvind Bansal (HR),North,BhiwaniHub_DEL_PL,Present,MYE,7,MotherHub_FRK
22-08-2026,Arvind Bansal (HR),North,BhiwaniHub_DEL_PL,Present,MYE,1,Motherhub_JKS
22-08-2026,Arvind Bansal (HR),North,BhiwaniHub_DEL_PL,Present,MYE,5,MotherHub_NDC
22-08-2026,Arvind Bansal (HR),North,BhiwaniHub_DEL_PL,Present,MYE,3,MotherHub_YKB
22-08-2026,Amitava Dutta,East,BhubaneswarHub_BBI_PL,Future,FK,11,Motherhub_CUT
22-08-2026,Amitava Dutta,East,BhubaneswarHub_BBI_PL,Past,MYE,4,Motherhub_CUT
22-08-2026,Amitava Dutta,East,BhubaneswarHub_BBI_PL,Present,FK,159,Motherhub_CUT
22-08-2026,Amitava Dutta,East,BhubaneswarHub_BBI_PL,Present,MYE,5,Motherhub_CUT
22-08-2026,Manoj Harsh,North,BHUHub_VNS_PL,Future,FK,25,Motherhub_VNI_BTS
22-08-2026,Manoj Harsh,North,BHUHub_VNS_PL,Past,FK,10,Motherhub_VNI_BTS
22-08-2026,Manoj Harsh,North,BHUHub_VNS_PL,Present,FK,356,Motherhub_VNI_BTS
22-08-2026,Manoj Harsh,North,BHUHub_VNS_PL,Present,MYE,19,Motherhub_VNI_BTS
22-08-2026,Ankur Sinha,West,BhujHub_BHJ_PL,Future,FK,16,Motherhub_ABD
22-08-2026,Ankur Sinha,West,BhujHub_BHJ_PL,Future,FK,1,Motherhub_HRN_GMH_2
22-08-2026,Ankur Sinha,West,BhujHub_BHJ_PL,Past,MYE,7,Motherhub_ABD
22-08-2026,Ankur Sinha,West,BhujHub_BHJ_PL,Present,FK,416,Motherhub_ABD
22-08-2026,Ankur Sinha,West,BhujHub_BHJ_PL,Present,FK,75,Motherhub_HRN_GMH_2
22-08-2026,Ankur Sinha,West,BhujHub_BHJ_PL,Present,MYE,17,Motherhub_ABD
22-08-2026,Ankur Sinha,West,BhujHub_BHJ_PL,Present,MYE,2,Motherhub_HRN_GMH_2
22-08-2026,Amitava Dutta,East,BiharSharifHub_BSF_PL,Past,FK,5,MotherHub_HJR
22-08-2026,Amitava Dutta,East,BiharSharifHub_BSF_PL,Present,FK,332,MotherHub_HJR
22-08-2026,Arvind Bansal (DNCR),North,BijwasanHub_DEL_PL,Future,FK,54,Motherhub_BLR_GMH_3
22-08-2026,Arvind Bansal (DNCR),North,BijwasanHub_DEL_PL,Future,FK,236,Motherhub_DIC
22-08-2026,Arvind Bansal (DNCR),North,BijwasanHub_DEL_PL,Future,FK,3,MotherHub_FRK
22-08-2026,Arvind Bansal (DNCR),North,BijwasanHub_DEL_PL,Future,FK,57,Motherhub_JKS
22-08-2026,Arvind Bansal (DNCR),North,BijwasanHub_DEL_PL,Future,FK,145,MotherHub_NDC
22-08-2026,Arvind Bansal (DNCR),North,BijwasanHub_DEL_PL,Future,FK,154,MotherHub_YKB
22-08-2026,Arvind Bansal (DNCR),North,BijwasanHub_DEL_PL,Future,MYE,7,Motherhub_BLR_GMH_3
22-08-2026,Arvind Bansal (DNCR),North,BijwasanHub_DEL_PL,Future,MYE,69,Motherhub_DIC
22-08-2026,Arvind Bansal (DNCR),North,BijwasanHub_DEL_PL,Future,MYE,18,Motherhub_JKS
22-08-2026,Arvind Bansal (DNCR),North,BijwasanHub_DEL_PL,Future,MYE,25,MotherHub_NDC
22-08-2026,Arvind Bansal (DNCR),North,BijwasanHub_DEL_PL,Future,MYE,21,MotherHub_YKB
22-08-2026,Arvind Bansal (DNCR),North,BijwasanHub_DEL_PL,Past,FK,102,Motherhub_BLR_GMH_3
22-08-2026,Arvind Bansal (DNCR),North,BijwasanHub_DEL_PL,Past,FK,636,Motherhub_DIC
22-08-2026,Arvind Bansal (DNCR),North,BijwasanHub_DEL_PL,Past,FK,1,MotherHub_FRK
22-08-2026,Arvind Bansal (DNCR),North,BijwasanHub_DEL_PL,Past,FK,312,Motherhub_JKS
22-08-2026,Arvind Bansal (DNCR),North,BijwasanHub_DEL_PL,Past,FK,385,MotherHub_NDC
22-08-2026,Arvind Bansal (DNCR),North,BijwasanHub_DEL_PL,Past,FK,488,MotherHub_YKB
22-08-2026,Arvind Bansal (DNCR),North,BijwasanHub_DEL_PL,Past,MYE,71,Motherhub_BLR_GMH_3
22-08-2026,Arvind Bansal (DNCR),North,BijwasanHub_DEL_PL,Past,MYE,285,Motherhub_DIC
22-08-2026,Arvind Bansal (DNCR),North,BijwasanHub_DEL_PL,Past,MYE,87,Motherhub_JKS
22-08-2026,Arvind Bansal (DNCR),North,BijwasanHub_DEL_PL,Past,MYE,131,MotherHub_NDC
22-08-2026,Arvind Bansal (DNCR),North,BijwasanHub_DEL_PL,Past,MYE,188,MotherHub_YKB
22-08-2026,Arvind Bansal (DNCR),North,BijwasanHub_DEL_PL,Present,FK,3125,Motherhub_BLR_GMH_3
22-08-2026,Arvind Bansal (DNCR),North,BijwasanHub_DEL_PL,Present,FK,13310,Motherhub_DIC
22-08-2026,Arvind Bansal (DNCR),North,BijwasanHub_DEL_PL,Present,FK,134,MotherHub_FRK
22-08-2026,Arvind Bansal (DNCR),North,BijwasanHub_DEL_PL,Present,FK,3605,Motherhub_JKS
22-08-2026,Arvind Bansal (DNCR),North,BijwasanHub_DEL_PL,Present,FK,9479,MotherHub_NDC
22-08-2026,Arvind Bansal (DNCR),North,BijwasanHub_DEL_PL,Present,FK,11715,MotherHub_YKB
22-08-2026,Arvind Bansal (DNCR),North,BijwasanHub_DEL_PL,Present,MYE,109,Motherhub_BLR_GMH_3
22-08-2026,Arvind Bansal (DNCR),North,BijwasanHub_DEL_PL,Present,MYE,796,Motherhub_DIC
22-08-2026,Arvind Bansal (DNCR),North,BijwasanHub_DEL_PL,Present,MYE,311,Motherhub_JKS
22-08-2026,Arvind Bansal (DNCR),North,BijwasanHub_DEL_PL,Present,MYE,403,MotherHub_NDC
22-08-2026,Arvind Bansal (DNCR),North,BijwasanHub_DEL_PL,Present,MYE,606,MotherHub_YKB
22-08-2026,Akash Sharma,North,BikanerHub_BKB_PL,Future,FK,27,Motherhub_JAI_BTS
22-08-2026,Akash Sharma,North,BikanerHub_BKB_PL,Future,MYE,1,Motherhub_JAI_BTS
22-08-2026,Akash Sharma,North,BikanerHub_BKB_PL,Past,FK,818,Motherhub_JAI_BTS
22-08-2026,Akash Sharma,North,BikanerHub_BKB_PL,Past,FK,60,Motherhub_ULB_GMH_2
22-08-2026,Akash Sharma,North,BikanerHub_BKB_PL,Past,MYE,4,Motherhub_JAI_BTS
22-08-2026,Akash Sharma,North,BikanerHub_BKB_PL,Present,FK,4232,Motherhub_JAI_BTS
22-08-2026,Akash Sharma,North,BikanerHub_BKB_PL,Present,FK,250,Motherhub_ULB_GMH_2
22-08-2026,Akash Sharma,North,BikanerHub_BKB_PL,Present,MYE,45,Motherhub_JAI_BTS
22-08-2026,Akash Sharma,North,BikanerHub_BKB_PL,Present,MYE,1,Motherhub_ULB_GMH_2
22-08-2026,Arvind Bansal (DNCR),North,BilaspurHub_DRH_PL,Future,FK,109,Motherhub_BLR_GMH_3
22-08-2026,Arvind Bansal (DNCR),North,BilaspurHub_DRH_PL,Future,FK,318,Motherhub_DIC
22-08-2026,Arvind Bansal (DNCR),North,BilaspurHub_DRH_PL,Future,FK,2,MotherHub_FRK
22-08-2026,Arvind Bansal (DNCR),North,BilaspurHub_DRH_PL,Future,FK,225,Motherhub_JKS
22-08-2026,Arvind Bansal (DNCR),North,BilaspurHub_DRH_PL,Future,FK,295,MotherHub_NDC
22-08-2026,Arvind Bansal (DNCR),North,BilaspurHub_DRH_PL,Future,FK,388,MotherHub_YKB
22-08-2026,Arvind Bansal (DNCR),North,BilaspurHub_DRH_PL,Future,MYE,1,Motherhub_DIC
22-08-2026,Arvind Bansal (DNCR),North,BilaspurHub_DRH_PL,Past,FK,58,Motherhub_BLR_GMH_3
22-08-2026,Arvind Bansal (DNCR),North,BilaspurHub_DRH_PL,Past,FK,460,Motherhub_DIC
22-08-2026,Arvind Bansal (DNCR),North,BilaspurHub_DRH_PL,Past,FK,2,MotherHub_FRK
